-1.01,-0.57
1.46,-0.57
1.46,1.45
x       y       velocity      desired_vel     vel_output      heading    crosstrack_error   steer_angle
-1.09045 -0.234071 0.0600948 0.3 -nan 1.10585 -0.335929 -73.0789
-1.08956 -0.236624 0.0540772 0.3 -nan 1.10675 -0.333376 -76.9645
-1.08852 -0.239118 0.054069 0.3 -nan 1.10939 -0.330882 -75.998
-1.08676 -0.241372 0.0571537 0.3 -nan 1.09826 -0.328628 -76.2288
-1.085 -0.246247 0.103698 0.3 -nan 1.11056 -0.323753 -38.1376
-1.08332 -0.248247 0.05228 0.3 -nan 1.09969 -0.321753 -78.6875
-1.08211 -0.250312 0.0478045 0.3 -nan 1.10072 -0.319688 -81.6353
-1.08007 -0.255214 0.104964 0.3 -nan 1.10503 -0.314786 -36.5263
-1.07936 -0.258507 0.0681872 0.3 -nan 1.12477 -0.311493 -58.5087
-1.07805 -0.261254 0.0608966 0.3 -nan 1.12647 -0.308746 -63.3483
-1.07616 -0.26378 0.0631323 0.3 -nan 1.11349 -0.30622 -64.4634
-1.07468 -0.266146 0.0557231 0.3 -nan 1.11119 -0.303854 -70.618
-1.07326 -0.270767 0.0967737 0.3 -nan 1.12541 -0.299233 -33.6553
-1.07266 -0.273036 0.0469132 0.3 -nan 1.12706 -0.296964 -72.8562
-1.07185 -0.275977 0.061031 0.3 -nan 1.12903 -0.294023 -60.1777
-1.07005 -0.278596 0.0636294 0.3 -nan 1.11759 -0.291404 -60.4638
-1.06786 -0.283089 0.0999499 0.3 -nan 1.12018 -0.286911 -29.2897
-1.06736 -0.285545 0.0501222 0.3 -nan 1.13281 -0.284455 -66.8966
-1.06634 -0.288205 0.0570476 0.3 -nan 1.13568 -0.281795 -59.7391
-1.0648 -0.290302 0.0518653 0.3 -nan 1.12405 -0.279698 -66.8529
-1.0627 -0.294835 0.10017 0.3 -nan 1.12598 -0.275165 -24.2883
-1.06157 -0.297158 0.0517506 0.3 -nan 1.12711 -0.272842 -65.0357
-1.0611 -0.299539 0.0485415 0.3 -nan 1.14268 -0.270461 -63.5872
-1.05952 -0.301133 0.0448758 0.3 -nan 1.13028 -0.268867 -69.831
-1.05721 -0.303866 0.0715114 0.3 -nan 1.1261 -0.266134 -46.2422
-1.05573 -0.304914 0.0363911 0.3 -nan 1.12569 -0.265086 -78.3443
-1.05516 -0.306719 0.0378257 0.3 -nan 1.12402 -0.263281 -77.1773
-1.05538 -0.309254 0.0509039 0.3 -nan 1.14084 -0.260746 -60.1914
-1.05296 -0.313959 0.105747 0.3 -nan 1.12967 -0.256041 -12.5512
-1.05224 -0.3163 0.0488604 0.3 -nan 1.13023 -0.2537 -63.529
-1.0512 -0.317605 0.0334089 0.3 -nan 1.12603 -0.252395 -79.4821
-1.04985 -0.31864 0.0340328 0.3 -nan 1.12718 -0.25136 -78.4361
-1.04953 -0.322037 0.0682375 0.3 -nan 1.14407 -0.247963 -40.1486
-1.049 -0.324077 0.0421459 0.3 -nan 1.14531 -0.245923 -64.9127
-1.04763 -0.326342 0.0530197 0.3 -nan 1.13508 -0.243658 -56.2073
-1.04702 -0.328863 0.0518309 0.3 -nan 1.13616 -0.241137 -56.5775
-1.04534 -0.332035 0.0718941 0.3 -nan 1.13399 -0.237965 -36.3979
-1.04454 -0.333713 0.0371628 0.3 -nan 1.13639 -0.236287 -70.6618
-1.0444 -0.336227 0.0503497 0.3 -nan 1.1395 -0.233773 -55.6242
-1.04382 -0.338613 0.0491119 0.3 -nan 1.14032 -0.231387 -56.1764
-1.04217 -0.343321 0.0998032 0.3 -nan 1.1425 -0.226679 -3.43957
-1.04128 -0.345515 0.0472993 0.3 -nan 1.14279 -0.224485 -55.9244
-1.04038 -0.347744 0.0481223 0.3 -nan 1.1452 -0.222256 -53.901
-1.04007 -0.350251 0.0505012 0.3 -nan 1.16021 -0.219749 -46.8777
-1.03748 -0.354273 0.0957697 0.3 -nan 1.14513 -0.215727 -1.99598
-1.03683 -0.356254 0.0416743 0.3 -nan 1.14678 -0.213746 -58.7453
-1.03614 -0.358498 0.046929 0.3 -nan 1.14829 -0.211502 -51.8165
-1.03529 -0.360684 0.0469095 0.3 -nan 1.14966 -0.209316 -50.9309
-1.03383 -0.365731 0.105215 0.3 -nan 1.15399 -0.204269 14.9326
-1.03274 -0.368147 0.0529929 0.3 -nan 1.1525 -0.201853 -41.0056
-1.03151 -0.370355 0.0506107 0.3 -nan 1.15403 -0.199645 -42.7648
-1.03035 -0.371915 0.0388408 0.3 -nan 1.15489 -0.198085 -56.416
-1.02931 -0.376894 0.10168 0.3 -nan 1.16997 -0.193106 21.2773
-1.02775 -0.379083 0.0538128 0.3 -nan 1.15649 -0.190917 -35.4244
-1.02682 -0.381409 0.0501244 0.3 -nan 1.15684 -0.188591 -39.1327
-1.02609 -0.383544 0.0450744 0.3 -nan 1.15961 -0.186456 -44.1602
-1.02434 -0.387509 0.0868082 0.3 -nan 1.15849 -0.182491 8.04581
-1.02432 -0.389766 0.0450989 0.3 -nan 1.17466 -0.180234 -38.3111
-1.02309 -0.391835 0.0481034 0.3 -nan 1.16217 -0.178165 -36.7826
-1.02206 -0.394152 0.0507165 0.3 -nan 1.16396 -0.175848 -31.9907
-1.01996 -0.398615 0.0985844 0.3 -nan 1.16627 -0.171385 29.8161
-1.01939 -0.400997 0.0490339 0.3 -nan 1.18189 -0.169003 -27.036
-1.01712 -0.402887 0.0591783 0.3 -nan 1.16712 -0.167113 -16.0735
-1.01553 -0.404957 0.0522 0.3 -nan 1.16506 -0.165043 -25.2313
-1.01276 -0.408726 0.0934936 0.3 -nan 1.16329 -0.161274 29.916
-1.01164 -0.410527 0.0424509 0.3 -nan 1.16294 -0.159473 -37.4871
-1.01167 -0.413011 0.0496618 0.3 -nan 1.17758 -0.156989 -22.0397
-1.00999 -0.415167 0.0546901 0.3 -nan 1.1631 -0.154833 -17.2981
-1.00772 -0.420555 0.116887 0.3 -nan 1.16437 -0.149445 65.3114
-1.00643 -0.422748 0.0509723 0.3 -nan 1.16325 -0.147252 -18.8568
-1.00503 -0.424714 0.0482088 0.3 -nan 1.16306 -0.145286 -22.1708
-1.0037 -0.42651 0.0447676 0.3 -nan 1.16054 -0.14349 -27.3696
